configuration_log_ID,gear,rotation_speed
4880,1,119.016667141726
4881,1,126.861771795837
4882,1,127.618495586136
4883,2,124.127245229396
4884,1,130.153772476012
4885,1,126.247097083881
4886,1,101.049052841767
4887,1,146.519033022741
4888,1,140.170929906683
4889,2,121.774418273171
4890,1,125.532484227738
4891,1,151.725391970073
4892,1,114.846520486998
4893,1,134.85371228794
4894,1,131.404522312334
4895,2,144.927881546141
4896,2,140.288972622524
4897,1,122.508891910044
4898,1,118.792913893903
4899,1,142.600768850495
4900,2,132.204154740367
4901,2,134.063564003852
4902,1,127.354644509686
4903,1,128.78282922314
4904,1,126.501349531242
4905,2,134.249514536117
4906,2,123.380055667247
4907,1,142.598368357555
4908,1,135.705190883714
4909,1,133.080361691472
4910,2,142.015758232677
4911,1,118.727619471159
4912,1,136.526694298758
4913,2,134.237608960387
4914,2,116.425762292898
4915,2,119.625055453498
4916,1,122.766366863522
4917,1,127.684569421973
4918,1,127.414454863502
4919,1,135.233303183995
4920,1,141.165439765379
4921,1,135.663667127815
4922,2,119.628934382733
4923,1,130.524111012772
4924,1,119.185509135747
4925,1,133.799131550118
4926,2,130.427297325024
4927,2,92.6705702437154
4928,1,153.8575612807
4929,1,138.398986601814
4930,1,128.459552785188
4931,2,125.745955303831
4932,2,137.581283497874
4933,1,129.865935980296
4934,1,132.257367962823
4935,2,156.396303781706
4936,2,135.849964365389
4937,1,126.998968066889
4938,2,135.621826409211
4939,1,140.377274491086
4940,1,131.713807065178
4941,1,132.664860014794
4942,2,134.317213667266
4943,1,121.529796963997
4944,1,139.904527562004
4945,2,137.951680436304
4946,2,133.523598860915
4947,2,133.477552210638
4948,2,148.686381260087
4949,1,108.146445307789
4950,1,128.300597026898
4951,1,131.090028721115
4952,1,136.570149651924
4953,2,130.257982903673
4954,1,122.796800160833
4955,1,117.782084926884
4956,2,142.409382836384
4957,1,137.061078588856
4958,1,124.005774313875
4959,1,132.111473907907
4960,2,139.298471008
4961,2,127.191228152895
4962,1,133.616780363399
4963,1,133.167959507424
4964,1,135.812884586828
4965,1,154.62931611476
4966,1,134.137372668207
4967,1,130.173620516149
4968,1,137.984865223661
4969,2,138.00363418804
4970,2,111.839780676219
4971,1,122.683862019929
4972,1,125.954891532433
4973,2,128.90347739044
4974,1,121.649016559299
4975,1,133.877557139123
4976,2,133.8578327671
4977,2,124.345098560882
4978,2,107.518638125644
4979,1,144.412874860601
4980,1,142.509005758079
4981,1,127.99878345077
4982,2,121.252546127262
4983,1,127.772011735611
4984,2,127.134996920493
4985,2,121.110967415783
4986,1,129.712680062534
4987,2,145.171015265702
4988,1,144.095363253524
4989,2,130.039914940216
4990,2,140.993864221743
4991,2,140.591891588143
4992,1,122.581376657448
4993,2,128.667221425361
4994,1,137.332165777749
4995,1,134.053814699323
4996,2,139.335121178311
4997,1,139.133734931768
4998,2,133.69174393502
4999,2,116.784183789201
5000,2,118.819182793175
5001,2,137.522705648011
5002,2,137.684469612143
5003,2,133.4072720177
5004,1,133.647911132811
5005,1,114.32509182989
5006,1,112.3246743259
5007,1,148.882020043038
5008,2,136.252696810644
5009,1,132.32578978509
5010,1,134.217283282309
5011,2,117.001603774607
5012,2,124.422483505463
5013,2,128.540717349356
5014,2,127.551689170463
5015,2,117.172544100814
5016,2,114.64432256385
5017,2,124.560993203106
5018,1,130.283210841116
5019,2,130.752103709911
5020,2,123.298059140601
5021,1,125.207409854665
5022,1,125.33326323663
5023,2,118.276742194609
5024,1,121.818285826695
5025,2,125.492169687965
5026,2,128.03813894499
5027,1,115.601502782884
5028,2,141.616241546467
5029,1,124.264154719419
5030,2,153.206156890521
5031,2,127.406886617984
5032,2,127.292806728278
5033,2,132.055994138154
5034,1,123.240331974222
5035,2,132.670728805438
5036,2,124.92492391683
5037,2,128.148461152949
5038,1,118.155581740049
5039,2,122.053142739404
5040,2,135.798788679234
5041,2,109.452700648548
5042,1,127.616142286439
5043,1,118.524506650652
5044,2,144.842355302983
5045,2,120.083972717569
5046,2,122.746822192449
5047,2,123.589639684533
5048,2,141.848131071674
5049,1,115.477778705717
5050,1,130.805168257809
5051,2,135.446714037516
5052,1,130.425904648682
5053,2,125.349539636102
5054,1,104.281404652382
5055,2,143.306203590364
5056,2,137.679990228195
5057,2,129.318729673405
5058,1,133.375064222182
5059,1,119.653486464533
5060,2,156.057886860313
5061,2,122.037845752026
5062,1,134.068160581891
5063,2,132.025179275366
5064,1,135.965489725859
5065,1,129.939351974861
5066,2,136.268095012938
5067,1,121.579783909601
5068,2,131.2553611969
5069,1,135.575900900779
5070,1,143.113799493245
5071,2,141.962396113218
5072,2,133.309240464672
5073,2,139.522268896495
5074,1,114.158360261869
5075,2,141.189059179496
5076,1,135.032029418727
5077,1,131.372662901071
5078,2,125.808229064649
5079,2,132.896684076386
5080,2,150.704897895292
5081,2,133.569017982657
5082,2,134.010208615574
5083,1,131.996888802824
5084,1,134.154720814918
5085,2,127.997361297359
5086,1,113.688428474473
5087,1,126.473878877089
5088,1,156.438075568849
5089,1,133.961859626057
5090,2,122.10784705461
5091,1,121.02058173157
5092,2,129.798007686734
5093,1,127.924853832047
5094,2,132.708405295668
5095,1,123.95674896749
5096,1,143.467177060306
5097,1,105.823983781776
5098,1,146.838432025917
5099,1,141.49884390365
5100,1,132.244710502271
5101,1,127.153683060585
5102,2,124.710652343525
5103,2,141.787787502479
5104,1,125.153005089801
5105,1,132.012719872324
5106,2,123.856380611516
5107,1,131.998269962493
5108,1,133.227364272956
5109,1,132.341563802906
5110,1,128.94222816122
5111,1,127.879889742936
5112,1,141.900899671679
5113,1,129.543619727486
5114,2,132.038640104698
5115,2,129.464802188865
5116,2,117.357825557111
5117,2,124.939458853631
5118,2,114.971924923219
5119,1,119.123373676545
5120,1,121.287148005873
5121,1,141.869450152657
5122,1,114.094603042332
5123,2,135.871803853591
5124,1,132.669886309802
5125,1,147.681130276272
5126,2,122.174614917748
5127,1,129.401922821111
5128,2,118.091291642105
5129,1,122.922824056447
5130,1,109.53388616412
5131,1,114.42875259142
5132,2,132.230713583715
5133,2,113.943059495317
5134,1,118.66978291129
5135,2,132.129805830085
5136,2,111.676335824163
5137,2,128.629626146702
5138,1,127.23450420678
5139,1,110.607230461207
5140,1,132.352539546431
5141,2,120.445317062385
5142,2,137.359319774364
5143,1,128.874893057523
5144,1,143.21320079062
5145,1,123.354549074444
5146,2,108.673163450752
5147,2,132.105837245998
5148,1,113.56345626246
5149,2,124.764994052647
5150,1,126.211057636021
5151,1,126.279619321458
5152,2,132.273121296408
5153,2,128.222609671042
5154,1,107.703972634907
5155,1,133.14282601781
5156,2,139.715330239982
5157,1,127.958642264354
5158,1,135.635628462661
5159,2,138.127142907421
5160,2,128.202863562383
5161,2,118.397048680615
5162,2,130.371409547191
5163,2,124.412664296742
5164,1,128.319699815316
5165,2,135.310583243543
5166,1,139.134735862989
5167,1,139.393561837198
5168,1,115.053126782923
5169,1,127.613119532227
5170,2,146.732477645098
5171,1,130.759293747203
5172,2,132.782298371376
5173,2,128.594476841877
5174,1,133.923123579074
5175,2,101.885503334962
5176,1,132.04303188544
5177,1,104.725258362015
5178,2,136.35162909246
5179,2,112.501675515002
5180,2,128.582118145362
5181,2,131.374723569397
5182,2,122.558118579087
5183,2,129.760248320416
5184,1,149.041928990121
5185,2,127.315931352682
5186,2,144.595069165616
5187,1,121.225628863749
5188,1,158.822588871949
5189,2,131.972023897636
5190,1,140.201120332182
5191,1,121.632457185832
5192,1,115.312188879488
5193,2,126.966672033201
5194,1,124.246981544307
5195,1,136.207737116198
5196,1,129.649032115394
5197,2,136.037837323889
5198,2,131.013008727796
5199,1,131.398329693186
5200,2,114.758974141179
5201,2,142.698804246767
5202,2,130.132697534627
5203,2,125.327154159797
5204,1,136.168069064296
5205,2,138.787432508673
5206,1,123.443837131878
5207,1,142.025953524248
5208,2,139.8026173738
5209,1,116.856971735098
5210,2,134.249342794413
5211,2,116.898571224678
5212,2,134.654494484291
5213,2,140.905828843246
5214,2,132.525848586334
5215,1,126.182993070347
5216,2,112.377705155219
5217,2,122.62598290852
5218,1,140.34742221869
5219,2,145.405991544517
5220,1,126.182060778873
5221,2,117.500593436744
5222,1,139.316675639164
5223,1,135.160438794241
5224,1,134.059052462516
5225,1,136.727215791119
5226,2,121.957856268615
5227,2,134.580911389706
5228,1,134.327264412934
5229,1,132.882389813336
5230,1,131.258720282015
5231,2,130.000030563398
5232,1,137.655576484253
5233,1,119.289435486112
5234,1,132.455863952095
5235,1,116.294665056436
5236,2,124.7155378065
5237,1,130.267278907402
5238,2,119.680627029567
5239,1,144.679792764387
5240,1,138.13298384616
5241,2,140.880307042193
5242,1,140.015116191195
5243,1,123.119316978419
5244,1,143.259925426991
5245,2,130.516580860901
5246,2,137.638078056979
5247,2,121.466309460701
5248,1,133.632547422898
5249,1,129.941825698719
5250,2,132.515867230078
5251,2,126.20666609822
5252,2,131.35769592559
5253,1,152.573976951786
5254,2,127.954725120122
5255,1,125.614976560872
5256,2,113.867113869314
5257,1,124.975633908476
5258,1,136.03706346843
5259,2,125.392214199813
5260,2,141.472914141366
5261,1,127.114827085718
5262,1,122.402566257097
5263,2,113.727095714254
5264,2,122.559902567752
5265,1,125.589145226725
5266,2,116.722126026822
5267,2,124.319276589132
5268,2,132.605584034791
5269,2,119.223108436366
5270,2,134.287946039842
5271,2,127.634841391226
5272,2,121.182329894121
5273,2,134.105888643271
5274,1,128.79528828699
5275,1,136.956277863122
5276,1,121.729019264306
5277,1,124.406935859144
5278,1,109.410955603093
5279,1,135.173981390237
5280,1,136.251139050519
5281,1,141.681205804068
5282,1,128.565517999305
5283,1,133.409973660505
5284,2,140.684951085189
5285,1,128.673256819865
5286,2,109.89594363756
5287,1,127.793185847657
5288,2,136.884799819476
5289,2,134.816261786381
5290,2,137.870733011125
5291,2,135.291719404081
5292,1,151.007091731879
5293,1,105.285248758527
5294,1,129.350108227775
5295,1,118.577612266493
5296,1,131.247568642102
5297,1,127.052024214399
5298,2,131.131874001451
5299,1,111.520881657889
5300,2,122.169607862899
5301,1,142.556519079749
5302,1,116.243228616785
5303,1,128.020989047221
5304,1,129.711335992057
5305,2,126.946323003912
5306,1,137.247732984772
5307,1,124.550332455104
5308,2,130.150496432573
5309,2,127.5000604564
5310,2,136.030804694205
5311,2,141.071849647994
5312,2,124.659978308926
5313,2,122.159690066369
5314,2,129.567294194058
5315,2,137.658731021674
5316,1,120.566974248827
5317,2,128.371705250088
5318,2,122.300305866087
5319,1,130.376767530802
5320,2,134.767247525605
5321,2,128.026555072291
5322,2,142.40487688562
5323,2,132.306420395394
5324,1,124.469516831146
5325,1,121.727967731137
5326,1,114.829578886699
5327,2,134.3690870544
5328,1,139.815481046348
5329,1,127.033091537625
5330,1,135.080669822415
5331,1,135.303459409279
5332,2,128.393986341223
5333,1,118.615191897364
5334,1,155.980328373789
5335,1,145.564035044061
5336,2,125.482444959545
5337,2,138.758492272493
5338,2,142.688708968355
5339,2,125.653595262028
5340,2,119.826216817422
5341,2,133.370709120561
5342,1,135.729321841465
5343,1,138.585760442201
5344,1,128.583804029044
5345,2,123.60747998284
5346,2,124.49958581357
5347,2,136.664064628345
5348,2,124.263414173515
5349,1,135.302183347885
5350,1,126.973384090327
5351,2,135.855826650721
5352,2,131.917041185123
5353,1,135.851875882084
5354,1,143.90555469647
5355,1,134.133433596959
5356,2,122.551353886167
5357,2,123.674645314129
5358,1,128.90316727821
5359,2,138.10251973102
5360,2,123.704854812193
5361,2,118.527743290014
5362,2,134.934531619671
5363,2,121.847009929124
5364,1,132.118167337228
5365,2,139.397124919449
5366,2,138.225255902034
5367,1,110.049671393521
5368,2,116.303317800854
5369,1,120.298535969167
5370,2,114.488129992573
5371,1,147.530806831893
5372,1,121.734344294787
5373,1,150.117544904228
5374,2,117.533128154536
5375,2,132.730525846659
5376,2,136.792549879964
5377,1,116.36628782236
5378,2,121.804276172743
5379,1,140.096093929795
5380,1,140.517929428002
5381,1,121.491556796759
5382,2,146.679946921572
5383,1,124.710049189725
5384,1,143.920304182959
5385,2,147.195226850938
5386,1,148.102323679972
5387,1,143.68848573877
5388,2,144.845763056523
5389,1,114.826161035951
5390,2,133.516746851276
5391,1,134.813625326061
5392,1,114.310301389115
5393,1,109.942269151805
5394,1,128.466823657597
5395,1,122.398940391685
5396,2,123.464317997339
5397,2,113.702410814087
5398,1,124.493324805044
5399,1,139.569845089331
5400,2,107.72942405202
5401,1,134.516819744607
5402,2,133.54479827234
5403,2,122.236254204922
5404,2,121.765007769906
5405,1,119.372458493344
5406,1,118.757856094398
5407,2,128.246199758498
5408,1,124.28789078705
5409,2,141.702414256806
5410,2,117.954807722804
5411,2,152.58079871309
5412,2,115.220368027267
5413,2,120.422167877399
5414,2,115.411910560696
5415,2,131.570427877863
5416,2,150.477089925837
5417,1,113.202750950618
5418,1,109.013433941694
5419,1,120.282676681991
5420,2,136.342164898862
5421,1,123.404361411563
5422,1,140.353493344044
5423,1,127.741858497746
5424,2,146.698806556994
5425,1,126.181111696957
5426,2,122.917585329978
5427,1,122.162194363096
5428,1,123.415313979155
5429,2,133.032268228014
5430,1,126.387146643742
5431,2,121.0931086489
5432,1,138.666727824449
5433,1,124.355607357049
5434,1,124.062450786348
5435,2,141.891540430335
5436,2,130.991008443559
5437,1,132.283725214178
5438,1,118.770867580109
5439,2,142.012031042678
5440,2,142.346450768925
5441,1,135.81264011223
5442,1,116.578837093351
5443,2,134.522184639121
5444,2,129.654322807363
5445,2,125.592165536637
5446,1,125.408868738495
5447,2,121.801923353167
5448,1,125.020290949773
5449,1,124.185710208889
5450,1,126.482228366679
5451,2,109.182394905126
5452,2,139.568642833654
5453,1,131.35752172472
5454,2,114.366410692972
5455,1,118.685425821196
5456,1,133.409356892606
5457,1,118.286886292794
5458,1,135.571514756586
5459,2,132.486833779145
5460,2,151.262124695066
5461,2,130.714718440624
5462,1,125.678856784177
5463,2,124.01473434591
5464,1,114.932072227222
5465,1,127.516985069391
5466,2,133.553439059798
5467,2,145.464637745095
5468,2,128.736073480371
5469,1,137.144455600049
5470,1,125.759897092288
5471,1,124.225306210233
5472,1,129.272488225444
5473,1,135.104552113983
5474,1,136.776946981553
5475,1,125.360814297708
5476,1,115.445315029775
5477,1,134.146258281475
5478,2,138.598629046451
5479,2,131.265409191644
5480,2,137.261096192759
5481,2,144.775528367093
5482,1,134.856648331697
5483,1,120.198985993064
5484,2,133.313938095238
5485,1,140.98122538798
5486,2,124.546654773738
5487,1,135.527249404446
5488,2,134.640704573206
5489,1,139.431554803199
5490,1,133.379855181005
5491,2,127.271678249789
5492,2,144.385970034304
5493,1,125.324832147497
5494,2,131.703789000589
5495,1,119.522619743694
5496,1,122.286925327264
5497,2,137.634460834601
5498,1,123.019315183572
5499,2,132.216463121913
5500,2,123.986091483669
5501,1,130.142793760066
5502,2,133.489314582369
5503,1,99.5063386658633
5504,1,104.784787596932
5505,2,129.736560270958
5506,2,134.695567117013
5507,2,120.764933283385
5508,2,146.863084286005
5509,2,131.909967540345
5510,2,143.062174956296
5511,1,109.697995574258
5512,1,126.357532657974
5513,2,132.624003367824
5514,1,133.09305198908
5515,2,140.704160099705
5516,2,137.020568765924
5517,1,113.295270903198
5518,1,147.252405477106
5519,1,120.950301014232
5520,2,138.581614869485
5521,1,151.437763831777
5522,1,125.774003050926
5523,2,111.438846848952
5524,2,136.210688396625
5525,1,129.3714219565
5526,1,152.492794013411
5527,1,126.708790444354
5528,2,127.464116865546
5529,2,125.326686199619
5530,1,140.531638253487
5531,1,124.34697698358
5532,1,134.408760212092
5533,2,112.283496686099
5534,2,140.057611476811
5535,1,125.613140944913
5536,1,138.33670491182
5537,2,132.71769805651
5538,1,140.950696662174
5539,2,148.210635594691
5540,1,104.44220007009
5541,1,140.128670435917
5542,1,123.619651333265
5543,2,121.668392628565
5544,1,133.112361080366
5545,1,127.509120906443
5546,2,139.443867578582
5547,2,154.139704260437
5548,2,136.655406269606
5549,2,130.187787769551
5550,2,131.008513511039
5551,1,139.587488079754
5552,1,117.023259811794
5553,1,122.755710996149
5554,1,122.88056467529
5555,2,130.846344685829
5556,1,121.670733733914
5557,2,135.095056623977
5558,2,140.485034083344
5559,1,125.132199892486
5560,1,112.882708846994
5561,1,132.392688338
5562,2,128.034464569156
5563,1,130.763531448437
5564,2,123.785236199075
5565,2,128.517799592364
5566,2,127.761817588297
5567,2,147.188648490521
5568,2,117.072061074201
5569,1,127.545487845011
5570,1,119.953508128741
5571,2,128.001773696638
5572,1,129.936527028942
5573,1,130.889839317072
5574,1,140.345898901476
5575,1,151.985533637712
5576,2,128.522757348152
5577,2,131.86624364697
5578,2,119.282206825081
5579,2,123.065021295415
5580,2,123.558263383656
5581,1,142.249431069257
5582,2,152.667546488203
5583,1,134.002850650165
5584,1,129.424368137718
5585,2,125.092245509823
5586,2,126.258483823627
5587,1,114.862187128401
5588,1,122.356156092402
5589,2,144.295678191096
5590,1,139.13777157069
5591,2,131.043194623483
5592,2,120.603692903279
5593,1,111.267867578531
5594,1,130.109679410258
5595,1,134.007241251801
5596,1,125.384948824697
5597,1,145.362147463104
5598,2,136.453783233582
5599,1,137.258652586449
5600,2,117.945598552394
5601,1,140.858570579858
5602,2,143.204314287012
5603,2,129.027948269991
5604,2,138.930536843932
5605,1,135.717922190266
5606,1,127.787798638637
5607,2,131.247861821048
5608,1,147.774620157408
5609,1,132.704752235388
5610,2,120.370556087276
5611,1,144.518123710025
5612,1,133.227561473469
5613,1,135.438630335856
5614,1,120.832838728822
5615,2,146.766415077935
5616,1,142.193047895994
5617,2,135.24944434255
5618,1,134.400316890517
5619,2,153.365783069969
5620,1,127.460905190286
5621,2,122.131809790657
5622,1,126.501519905798
5623,2,135.390928804999
5624,1,147.641174449848
5625,2,131.926301155863
5626,1,131.202803099768
5627,1,133.94412374443
5628,2,115.34075956507
5629,2,135.582857992758
5630,1,136.523850521451
5631,2,115.681833017159
5632,1,123.2975252061
5633,2,132.079803303787
5634,1,152.734386163648
5635,1,135.370957333811
5636,2,139.292344086029
5637,2,137.388448750617
5638,1,125.545265587628
5639,2,104.053239101135
5640,1,128.020240597503
5641,1,141.610433358578
5642,2,117.105171129174
5643,2,123.482864344609
5644,2,140.231273535417
5645,1,130.218476389306
5646,1,133.897585625165
5647,1,124.337603398585
5648,2,145.152200268646
5649,2,146.728750480516
5650,2,133.058155845948
5651,2,132.024634196344
5652,2,135.982011721298
5653,1,125.966621307811
5654,2,119.735937942859
5655,2,137.039129093502
5656,1,141.741282205513
5657,1,136.794086096615
5658,2,136.553481583674
5659,1,106.539106890333
5660,1,127.008093074838
5661,1,117.80652318089
5662,2,138.24668322939
5663,2,130.208066659645
5664,2,124.949235275916
5665,2,124.40455995646
5666,2,136.391664686652
5667,1,119.657927718524
5668,1,137.976938491623
5669,2,135.763101167853
5670,1,105.030074989007
5671,2,144.700777464072
5672,1,128.765777808659
5673,2,134.970662728961
5674,2,113.584057883613
5675,1,138.466620779084
5676,2,135.830652339784
5677,1,135.039626505043
5678,1,123.298021607814
5679,2,127.287736124295
5680,1,136.501581579909
5681,1,122.996694791123
5682,1,121.620016718574
5683,2,124.766656228128
5684,1,138.630083724984
5685,1,142.228884407735
5686,1,137.903168824059
5687,2,120.946713063449
5688,2,128.30640393396
5689,1,139.149946976807
5690,2,130.086424898649
5691,1,119.386848934842
5692,2,118.009488882509
5693,2,149.987972440283
5694,2,120.105792629072
5695,1,112.177154545498
5696,1,140.952279375713
5697,1,122.789943355139
5698,1,120.287909356921
5699,2,133.795355228481
5700,2,144.090370879129
5701,2,142.249348478751
5702,1,128.849977369114
5703,2,121.03977847378
5704,1,135.859199709033
5705,2,137.664006584749
5706,2,128.919941855986
5707,2,127.19699349552
5708,2,140.729209209603
5709,1,129.799835729001
5710,1,118.320757111416
5711,2,139.149754413535
5712,2,127.114706460009
5713,1,127.66586448199
5714,2,126.883941880977
5715,1,140.246664149258
5716,2,126.583655214307
5717,2,132.854404394504
5718,2,112.383859445336
5719,1,124.434561003764
5720,1,144.653679618783
5721,1,153.674711473733
5722,2,126.546689338133
5723,2,134.00728110536
5724,2,135.470472724885
5725,2,135.208372070164
5726,1,142.514619725951
5727,1,123.732580994057
5728,1,129.304126888918
5729,2,130.162865661929
5730,2,125.831210826167
5731,1,127.649656205877
5732,1,132.157791158661
5733,1,131.136494700013
5734,2,128.716019287342
5735,2,133.623451850896
5736,1,128.62383092518
5737,1,136.769834379209
5738,2,141.415672740618
5739,1,117.751309462368
5740,2,125.968601108115
5741,1,124.912272541903
5742,1,145.23217544405
5743,2,124.21747349412
5744,1,146.9128579593
5745,2,138.401195703667
5746,2,138.078293399373
5747,1,127.823963676209
5748,2,111.567255584132
5749,1,130.024778098379
5750,1,127.386494396006
5751,1,146.674541848516
5752,2,132.195234502536
5753,2,138.339031718605
5754,1,131.051608292921
5755,1,133.399359659705
5756,2,124.867072530832
5757,2,137.354011624073
5758,2,128.699257792699
5759,2,138.096552494115
5760,1,142.981552109315
5761,1,120.039026681951
5762,2,110.025634955715
5763,2,128.519401286717
5764,2,136.601915293118
5765,2,141.030210743458
5766,2,136.334940698221
5767,2,126.209862743342
5768,2,133.71310943609
5769,2,126.225957914188
5770,1,138.543738813111
5771,1,126.25724115732
5772,2,137.483517700358
5773,2,134.265849750547
5774,1,137.215522894011
5775,2,125.602350133438
5776,2,131.894298761319
5777,2,111.385365855077
5778,1,134.800899214379
5779,1,128.463751232826
5780,2,119.250614868167
5781,1,122.885729253141
5782,1,135.300865221002
5783,2,148.361048306218
5784,1,123.836375010035
5785,1,119.300886781898
5786,2,134.431600049834
5787,2,122.736473826837
5788,1,114.472903734887
5789,2,118.062111015612
5790,1,113.317712899122
5791,2,144.58869951102
5792,2,112.613105230535
5793,1,131.082305186044
5794,1,137.439873813963
5795,1,121.201752236755
5796,2,134.401067720848
5797,1,149.707692068894
5798,1,128.775707884039
5799,1,137.342981120596
5800,2,129.50421857628
5801,1,155.018531044124
5802,2,122.820837010681
5803,1,126.063998692255
5804,1,130.836123517548
5805,1,118.390585005851
5806,1,109.809920545458
5807,2,115.999442618078
5808,2,119.789376380281
5809,1,126.19910468557
5810,1,118.827072071699
5811,1,138.824129062149
5812,2,131.411794200403
5813,2,123.265939386979
5814,1,125.466823648984
5815,2,132.919371919125
5816,2,132.480822950504
5817,1,124.600828747382
5818,2,127.517069409376
5819,1,136.62537052814
5820,1,132.348110957964
5821,1,119.453135162507
5822,2,134.614234153141
5823,2,118.580353860272
5824,2,121.815365692584
5825,1,151.502679462546
5826,2,133.939565597421
5827,2,125.394493155907
5828,1,119.799488119992
5829,2,143.384072836359
5830,2,118.572293779934
5831,1,123.982732164986
5832,2,119.440986109457
5833,1,138.710425250058
5834,2,136.379569214371
5835,2,133.891247807395
5836,1,129.329871392282
5837,1,123.668792992718
5838,2,118.712822734254
5839,1,139.109884383231
5840,1,128.583465541506
5841,2,126.769274117945
5842,2,132.042857620416
5843,1,130.301620974227
5844,1,119.482082129801
5845,1,127.614886537167
5846,1,131.149318166262
5847,1,112.717474528936
5848,1,122.281832725211
5849,1,141.181122999595
5850,1,145.747120720907
5851,2,153.807313375843
5852,2,124.735268302323
5853,2,118.044952461435
5854,2,140.280335889555
5855,1,126.226384825088
5856,1,117.668177484615
5857,2,144.910228243916
5858,1,140.826319930875
5859,2,137.143275737535
5860,2,130.083994593045
5861,1,114.493085244898
5862,2,130.667274314167
5863,1,126.021534744089
5864,1,140.353149739734
5865,1,128.486506100308
5866,2,132.508922853947
5867,2,126.537950344334
5868,1,116.737719763506
5869,1,141.870374104129
5870,2,130.992431710088
5871,1,147.300416675925
5872,2,120.192133817522
5873,1,137.292222180794
5874,2,131.567680118384
5875,1,109.919309601194
5876,1,137.321739813833
5877,1,105.145605225486
5878,1,123.47120688964
5879,2,124.737738579212
5880,2,128.028636432331
5881,1,130.168916605547
5882,1,138.80082855604
5883,2,104.401972318174
5884,1,127.386569126818
5885,1,132.335145749143
5886,1,145.713525193313
5887,1,111.2884189121
5888,1,115.570795715783
5889,2,112.495750507941
5890,1,143.641309662891
5891,2,131.582397228377
5892,2,134.782500296099
5893,2,126.008225832968
5894,1,140.676455807423
5895,2,123.613643355566
5896,2,131.584132605023
5897,1,113.129946542809
5898,2,139.199758257728
5899,1,134.629020162806
5900,1,115.814865367216
5901,1,122.934903312945
5902,2,143.776327243071
5903,2,132.366286694046
5904,2,123.305148967461
5905,2,140.028326274727
5906,1,127.038216117298
5907,2,140.698695278852
5908,2,129.79807959236
5909,2,122.502357184399
5910,1,125.323000642787
5911,1,135.058751145404
5912,1,140.291046202247
5913,2,124.226643048368
5914,2,125.297588559438
5915,2,113.790726802554
5916,2,140.767490139918
5917,1,121.927479004822
5918,2,135.62746810081
5919,1,123.539215050451
5920,1,132.441999195142
5921,2,134.900953444093
5922,2,116.0460264445
5923,2,120.394051967866
5924,1,135.765194024583
5925,2,130.36236551384
5926,1,131.785595662271
5927,2,133.961361165765
5928,1,125.139653087517
5929,2,119.114857019901
5930,2,132.770272128317
5931,2,125.094615418316
5932,1,124.306452118236
5933,2,123.221577740619
5934,1,121.006570461987
5935,2,133.948227957567
5936,1,134.838372784651
5937,2,123.791777410707
5938,2,109.805438291009
5939,1,137.212412484238
5940,2,145.299240826088
5941,1,117.495260404856
5942,1,129.853753884322
5943,1,148.111156620482
5944,2,121.127789486369
5945,2,135.829479585101
5946,2,119.823984764163
5947,2,132.50604947603
5948,1,137.544092653279
5949,1,134.455784121386
5950,2,137.947076307136
5951,1,136.130739131164
5952,2,132.340736977318
5953,1,117.194947786106
5954,2,126.56644216979
5955,1,138.425314528507
5956,2,129.991188104291
5957,2,134.699949516076
5958,2,135.206989234236
5959,2,113.363649696127
5960,1,133.605585701163
5961,2,140.803243805608
5962,2,127.358572595539
5963,2,115.736713136739
5964,2,136.79473057574
5965,1,122.880079265167
5966,2,126.645288386533
5967,2,130.766286090695
5968,2,131.300225868367
5969,1,106.935609166286
5970,1,141.210842565478
5971,1,125.877364487911
5972,2,138.052778649981
5973,1,145.270342905614
5974,1,135.243428481344
5975,2,138.385811805305
5976,1,128.22832822307
5977,2,128.812152879549
5978,2,156.30175948675
5979,1,118.87827347145
5980,1,155.441890985332
5981,2,133.770956129683
5982,1,122.795032249206
5983,1,126.876031779743
5984,1,121.889941611441
5985,2,125.139716375661
5986,1,140.689427497877
5987,1,141.398806987725
5988,2,132.533486074652
5989,2,129.940679856905
5990,1,134.931131479024
5991,2,132.123162779027
5992,2,139.933003748629
5993,2,158.644276039619
5994,2,130.834397086973
5995,2,117.845240037581
5996,2,139.420424027143
5997,2,129.072113447568
5998,1,112.844609399416
5999,1,114.995656206763
6000,1,125.601630929901
6001,1,135.557031117031
6002,2,144.463584451101
6003,2,117.919516226274
6004,2,150.144668487647
6005,2,123.32934702364
6006,2,123.634416745304
6007,2,124.543657168035
6008,2,130.820246897606
6009,2,135.813341139683
6010,2,129.187539718256
6011,1,136.317534835281
6012,1,128.100846476986
6013,1,130.823262601349
6014,2,132.423505968315
6015,1,124.894351672883
6016,1,123.721885741737
6017,1,137.482133904011
6018,1,121.17797133113
6019,1,126.752899596758
6020,2,122.77276331104
6021,1,124.069703698639
6022,2,134.720582716965
6023,1,132.503088462442
6024,1,123.65507009441
6025,2,133.178311286526
6026,2,154.040480689078
6027,1,121.233698067035
6028,1,130.306917197057
6029,2,126.536456357854
6030,2,132.366318136054
6031,2,144.121927094554
6032,1,127.282856295348
6033,2,128.320430366356
6034,2,119.583281690975
6035,1,123.391994598566
6036,2,118.401664372884
6037,1,130.629460721625
6038,2,119.626495261822
6039,1,136.276833467281
6040,1,133.652893675634
6041,2,135.851919379913
6042,1,120.793955534277
6043,1,135.806995339133
6044,2,139.480136890049
